Text	Class
@BancodoBrasil Eu recebi uma mensagem via Twitter. É normal?	
@BancodoBrasil Fazer 1 oração tb vale,responsabilidade dos banqueiros c/ caixas eletrônicos é ZERO e os seguros ainda pagam os sinistros?!?	-1
@BancodoBrasil rosto escroto dá porra	-1
Oi @BancodoBrasil eu escondi o meu cartão de crédito para não usar e agora eu não sei onde está. Socorro!	
@BancodoBrasil Boa noite! Fiz a conta pelo app, a conta pode ser usada como poupança também, ou é só conta corrente!?	
@BancodoBrasil Ainda bem que existem esses conselhos para os clientes https://t.co/fnLPTug18T	
"@BancodoBrasil eu não tenho Ourocard 
:/.. não tenho tudo. E agora BB como que faz ?"	
I'm at @BancodoBrasil in São Paulo, SP https://t.co/OJU4jaXwXT	0
@maa_juh Então é muita incompetência do #socialmedia do @BancodoBrasil mesmo ... será que estão de recesso? #credo	-1
To esperando vocês fazerem alguma coisa @BancodoBrasil	-1
@BancodoBrasil obrigado	1
@BancodoBrasil mais o bradesco me da a opção do app e fazer tudo por ele #aff #ficadificil ser cliente de vcs	-1
@BancodoBrasil baixar ? Acho até graça, fui no banco e não posso pq minha conta é poupança....	
@BancodoBrasil por favor, olha DM! :D	
Consiga sua conta mais fácil prática e rápida com @BancodoBrasil	
"hoje apresentei 
 Portugal The Man @portugaltheman 
  pra uma funcionária do 
   Banco do Brasil @BancodoBrasil"	
@BancodoBrasil  ta no @Snapchat amei muito	1
@BancodoBrasil Tem como pagar a fatura que ainda não fechou?	
O @santander_br devia aprender com o @BancodoBrasil e colocar logo o dinheiro na nossa conta. É sempre uma eternidade..	1
@BancodoBrasil Esse APP precisa ser baixado no governo do Rio de Janeiro https://t.co/PgDQRjHqNr	0
"@BancodoBrasil 
e eu tenho que passar por uma outra analise para obter a @VisaBR  ou @MastercardBR"	
@BancodoBrasil @BancoCentralBR  @proconspoficial  ligo na central para trocar  a bandeira	
@BancodoBrasil vcs me ofertaram um cartao de credito bandeira @cartaoelo Elo onde nenhum local aceita, nenhum site de compra	-1
@BancodoBrasil @proconspoficial @BancoCentralBR nunca fui tao maltratada como fui agora na central do @BancodoBrasil  pessimo atendimento	-1
@BancodoBrasil o botao de entrar no internet banking não está funcionando. Já desinstalei o navegador e limpei e nada. O que fazer?	
@BancodoBrasil  Olá vcs possuem conta poupança??	
Que raiva meu, eu vou passar a porcaria do celular na máquina e dá problema. Ligo no @BancodoBrasil eles nem sabem da existência do problema	-1
.@BancodoBrasil o NFC funciona e depois para, tem que restaurar o app, palhaçada	-1
De novo deu problema no Ourocard do @BancodoBrasil. Puta merda consertem essa porcaria vai tomar no cu	-1
"@BancodoBrasil https://t.co/w29y32sLnx
Galera, preciso dá ajuda de vocês? Peço que se escrevam em meu canal do YouTube e curtam também."	
I'm at @BancodoBrasil in Itaguaí, RJ https://t.co/hWH26r3ai3	0
@LucasDrawsS @BancodoBrasil Eu nem tenho idade pra gostar de banco	
@BancodoBrasil Olá, Tentei mais uma vez efetuar o pagamento do seguro DPVAT pela internet e o valor ainda não está disponível. Qd libera?	
"@BancodoBrasil seria bom otimizar como exibe o extrato do cartão no app do BB mesmo
É bem confuso, poderia ser mais amigável"	-1
"@Pauli1921   Olá, boa noite! Para que eu possa te atender com mais agilidade, por gentileza, siga-nos pelo

@BancodoBrasil..."	
@BancodoBrasil quem gosta do Banco do Brasil Deixa Uma Curtida AE ! <3	
@BancodoBrasil já contribui com os juros do cheque especial. Astronômicos por sinal!	-1
@BancodoBrasil minha dúvida é porque o app não pediu endereço, apenas informou que o cartão seria entregue em breve. Vou aguardar então.	
@BancodoBrasil a tecnologia é uma beleza quando funciona: leitor digital dos terminais e o leitor de código barras do app.	1
@BancodoBrasil já chegou nas agências?	
"@no_caminho   Olá, boa noite! Para que eu possa te atender com mais agilidade, por gentileza, siga-nos pelo

@BancodoBrasil..."	
@BancodoBrasil ag 0286-0.Muriaé-Mg! É desumana a fila	-1
@BancodoBrasil Com juros de quase 480% ao ano? Distribuidor de miséria isto sim.	-1
@BancodoBrasil, o App eu já baixei. Agora como faço para controlar os gasto? Pq olha... vou te contar. https://t.co/Izkzfj39uv	
arruma uma vaguinha de jovem aprendiz aê @BancodoBrasil	0
@BancodoBrasil saiam fora	-1
'P/ solucionar o problema mais rapido seria bom o numero da agencia' e p/ não ter problema algum seria bom não trancar ngm cc:@BancodoBrasil	
@BancodoBrasil encaminhado via DM	
I'm at @BancodoBrasil in Vitória, ES https://t.co/OKLSZ1D8YN	0
Eu não aguento mais a incompetência do @itau no seu internet banking. Olá @BancodoBrasil o que preciso para ativar meu app com vocês?	1
@BancodoBrasil ja mandei	
A Ana foi ao caixa eletronico do @BancodoBrasil e ta trancada la dentro agora, sem nenhum segurança na agencia. Tadinha hahaha	
@BancodoBrasil a @anacassiassouza foi ao caixa eletronico e ta trancada dentro de uma agencia sua. Ligo pra quem?	
@BancodoBrasil  CIRO GOMES : ´´DELTAN DALLAGNOL É UM FASCISTA QUE FALA EM NOME DE DEUS ``   https://t.co/beJWiRaTMH	
@rosaneoliveira no BB ainda não está disponível, pelo menos 16:30 não estava. E não dá p pagar pelo aplicativo de celular 😑 @BancodoBrasil	
@BancodoBrasil Eu to tentando ligar na central de atendimento o dia inteiro mas so fala que o número não existe pelo amor de Deus	
@BancodoBrasil AAAAAAAAAAAAAAAAAAA É ISSO QUE EU VEJO TODA NOITE E NÃO SEI O QUE É! AGORA EU SEI! OBRIGADOOOO	1
@BancodoBrasil quando eu confirmei a senha de 8 dígitos, a conexão caiu...agora não consigo acessar a conta.	
"@BancodoBrasil Olá :)
Abri uma conta agorinha pelo app, mas ficou uma dúvida: meu cartão será entregue no meu endereço ou na agência?"	
Parabéns @BancodoBrasil 👏	1
A @Caixa acabou de perder uma cliente! Sai da agência de Olinda - PE direto para agência do @BancodoBrasil e fui bem atendida!	1
@BancodoBrasil Seguro DPVAT quando estará disponível para pagamento? Zero Hora informa que houve problemas , mas que a tarde normalizaria.	
@BancodoBrasil eu quero é que a minha conta bancária cresça ainda mais.	1
@BancodoBrasil por favor qual o link do conta fácil para Android?	
@BancodoBrasil até quanto pode depositar nessa conta	
"@mayaracarpediem   Mayara, boa tarde! Para que eu possa te atender com mais agilidade, por gentileza, siga-nos pelo

@BancodoBrasil..."	
"@QuadraFilipe   Olá, boa tarde! Para que eu possa te atender com mais agilidade, por gentileza, siga-nos pelo

@BancodoBrasil..."	
I'm at @BancodoBrasil in Brasília, DF https://t.co/0HoBkPEFxj	0
@BancodoBrasil preciso tirar uma dúvida	
@BancodoBrasil ok. Aguardarei. Muito obrigado e boa tarde. 👍	1
"@dhiegoHQx   Olá, boa tarde! Para que eu possa te atender com mais agilidade, por gentileza, siga-nos pelo

@BancodoBrasil..."	
"@MissAntipatiaSF   Olá, boa tarde! Para que eu possa te atender com mais agilidade, por gentileza, siga-nos pelo

@BancodoBrasil..."	
Eu já usei muitos bancos, mas o atendimento do @BancodoBrasil é de longe O PIOR deles.	-1
@BancodoBrasil fui ao banco hj e paguei o IPVA e o licenciamento, mas não está disponível a operação para pagamento do DPVAT	
Oi galera do @BancodoBrasil enviei  umaS dms agora... obrigadoooo	1
@BancodoBrasil amores dm	
@BancodoBrasil boa tarde! :)	1
@BancodoBrasil gostaria de saber se tem como eu abrir uma conta poupança pelo celular	0
@BancodoBrasil depois de muita espera, o atendimento aconteceu.  Obrigada.	1
"@frengifoherrera   Francisco, boa tarde! Para que eu possa te atender com mais agilidade, por gentileza, siga-nos pelo

@BancodoBrasil..."	
@insanotavio @BancodoBrasil OTÁRIO NÃO COMPRA CON CART@O VOU TE MATAR VOU SEQUESTRA. SEUS BENS TIROS DE CANHÃO.NÃO POSSO CONER PINTINHO BJS	-1
@insanotavio @BancodoBrasil vá tomar no c. Ú. Tá sem lembranças. Ar puro.não piza no pé do fiabo ridicula EU NÀO BEBO NÃ DIRIJA.BOFETADAS	-1
@BancodoBrasil conta encerrada ok v ver c@mara ja botei pra correr com cachorros e tudo.NICK O GULOSO ME DEFENDEU ATACOU TB NÂO	-1
@BancodoBrasil como atualizo o App BB se moro nos EUA e minha GooglePlay é dos EUA?O app diz que tenho que atualizar,mas nao aparece na loja	
vcs sabem quanto tempo leva uma transferência internacional cair na conta do @BancodoBrasil?	
@BancodoBrasil meu dispositivo n eh compqtivel c este item-.-	
@BancodoBrasil é só pra elo?	
"@davidhere9   David, boa tarde! Para que eu possa te atender com mais agilidade, por gentileza, siga-nos pelo

@BancodoBrasil..."	
"@rafaelverardi   Rafael, boa tarde! Para que eu possa te atender com mais agilidade, por gentileza, siga-nos pelo

@BancodoBrasil..."	
@BancodoBrasil abri minha conta não consigo acessar o aplicativo pq diz que não posso fazer uma senha de 8 dígitos nem na agência sabem e aí	
As exceções, segundo a @FazendaRS , são @BancodoBrasil e @Bradesco . Previsão de normalização ainda hoje.	
@BancodoBrasil gostaria de saber porque eu boto meus dados no aplicativo e aparece cartao invalido?	
@BancodoBrasil muito obrigado amigo que cuida do perfil no tt, vc foi muito mais Educado que a moça que me atendeu quando eu liguei ❤	1
@BancodoBrasil obrigadinha. Já informei que a compra não foi feita por mim.	1
I'm at @BancodoBrasil in João Pessoa, PB https://t.co/nHkIKp7VvN	0
@BancodoBrasil ok me ajude por la entao	
@BancodoBrasil  Olá preciso que mudem a bandeira do meu cartao pfv ouroCard para visa ou master, pois em nenhum lugar aceita @cartaoelo	
@BancodoBrasil Tá melhorando. Mas ainda sonho como um APP tão bom quanto o do NUBank!	1
"@niczsilva   Olá, boa tarde! Para que eu possa te atender com mais agilidade, por gentileza, siga-nos pelo

@BancodoBrasil..."	
"@ehggoncalves1   Olá, boa tarde! Para que eu possa te atender com mais agilidade, por gentileza, siga-nos pelo

@BancodoBrasil..."	
@BancodoBrasil sim ja fiz isso no caixa eletrônico e o limite ficou em R$ 1.600,00 - ainda abaixo do valor do IPVA	
@BancodoBrasil como faço pra pegar o código de rastreio de um cartão ,?	
@rafaelverardi @BancodoBrasil tens aplicativo no cel? Ele informa qual o teu gerente! Mas acho que consegue em qualquer agência!!!	1
40 min pra encerrar uma conta no @BancodoBrasil pior Banco.	-1
@BancodoBrasil atendimento péssimo. Bem diferente do que mostra as propagandas. #Vergonha de ter conta nesse banco.	-1
@BancodoBrasil é possível enviar o código de rastreamento do meu cartão?	
@BancodoBrasil tentando solicitar um novo cartão! Agência fechada para reforma, SAC não funciona! #dificil	
@lebrixius @DetranRSoficial @BancodoBrasil no Banrisul também não!!!!!!!	
@BancodoBrasil obrigado deus põem aos essa conquista. Obrigado @BancodoBrasil pelo app.	1
@BancodoBrasil tem tutorial ai ?	
@BancodoBrasil cadê meu cartão que não chega nunca? 1 mês esperando migo	
@BancodoBrasil o número da conta será modificada, já que da agência é certo, né?	
por favor responde monha   DM OU facr @BancodoBrasil	
@BancodoBrasil baixei o app, coloco cpf e número do telefone e não chega msg nenhuma, desde de sexta que to esperando. Como faz?	
I'm at @BancodoBrasil in Rio de Janeiro, RJ https://t.co/32MNSQzM4r	0
I'm at @BancodoBrasil in João Pessoa, PB https://t.co/IZLVMZFrY8	0
@BancodoBrasil  já consegui ir na agência e eles desbloquearam	1
@bancodobrasil Pq Vcs n vem isso, pois não tenho tempo para ligar	
DPVAT do @DetranRSoficial não está disponível para pagamento no @BancodoBrasil como anunciado. Previsão?	
@BancodoBrasil Aguardo suas orientações.	
@BancodoBrasil Prezados, estou precisando de abrir uma revisão de um serviço de envio de remessa para o exterior. Qual o caminho pelo site?	
Mais de 2h de espera no @BancodoBrasil  e nada de atendimento. E ainda querem fechar agência e reduzir funcionários. Brincadeira, né	-1
@BancodoBrasil No site do BB diz que 'todo' correntista tem uma poupança vinculada. Eu sou um correntista, portanto, tenho direito.	
@SandraRaissa @BancodoBrasil infelizmente entra ano e sai ano e o nosso país só está piorando por causa da corrupção generalizada!	-1
@BancodoBrasil mandei outra!	
@MPF_PGR esse indivíduo que trabalha no @BancodoBrasil o tal @RegisGalo_13 comete crimes reiterados usando informações da instituição.	-1
@BancodoBrasil caríssimos, alguém, que não eu, usou meu cartão de crédito e os telefones de contato não existem, como fazer?	
responde minha dm por favor @BancodoBrasil	
@marisascruz A bactéria @RegisGalo_13 tem várias denúncias, aqui em BH, um lixo esquerdopata sujando o @BancodoBrasil. Procurado p/Polícia	-1
@BancodoBrasil O cartão de credito não e serto usar porque faz agente se endividar	
@BancodoBrasil seu atendimento na agência vila Mariana é vergonhoso!!!	-1
por isso q eu nunca vou largar o @BancodoBrasil o banco com as maiores facilidades que a gente respeita	1
@MuriloArizi @BancodoBrasil só que a minha agencia fechou e nem sei mais quem é meu gerente...	
@BancodoBrasil @luisprado1709 depois que faz a senha de 8 dig, só da erro quando pede pra digitar a senha normal de 6 dígitos. LIXO.	-1
@BancodoBrasil bloqueou minha senha da internet, só indo no banco para resolver?	
@luisprado1709 @BancodoBrasil mas porque só da erro, quando tento baixar esse app? nada vê. Porcaria.	-1
@BancodoBrasil cadê os calendários 2017?? O ano acabou e não recebi o meu 😭 https://t.co/aKxjG8PUoP	-1
@BancodoBrasil pronto, amanhã novamente eu entro em contato.	
@rafaelverardi @BancodoBrasil Teu gerente pode alterar os limites de pagto no autoatendimento!!!	
@rafaelverardi @BancodoBrasil parece que até a tarde... mas acho que SÓ vai ficar parecendo. Tomara que queimem minha língua.	-1
@BancodoBrasil FAZER PROPAGANDA DO ACOPLAMENTO	
@RoneiStein @BancodoBrasil só espero que não demorem até passar do limite para ter o desconto	
@rafaelverardi @BancodoBrasil estão corrigindo isso... aguardamos	
E a @glamboxbrasil cobrando no cartão da gente sem termos feito nenhuma compra. Ainda bem que o @BancodoBrasil comunica as compras por msn	1
Tentando pagar o IPVA pelo @BancodoBrasil mas o limite é mais baixo que o valor a ser pago. E não pode pagar na boca do caixa... e agora?	
@BancodoBrasil nao seria mais simples se eu pudesse usar a mesma senha que eu ja uso normal?	
@BancodoBrasil pq assim queridos, ja tem a senha né? Eu ainda preciso decorar o codigo de segurança? Mesmo com a senha?	
Querido @BancodoBrasil, poderiam me explicar o motivo do codigo de segurança noa bancos 24 horas?	
@BancodoBrasil estou apaixonado por vc!! Tirar senha de atendimento pelo app e pagamento por NFC me conquistou!!!	1
I'm at @BancodoBrasil in Goiânia, GO https://t.co/xZhgggVkhb	0
I'm at @BancodoBrasil in Goiânia, GO https://t.co/zVLMYK83Zd	0
@BancodoBrasil agência shopping itaigara desde 10:11h esperando atendimento. Isso é que é respeito ao cliente.	-1
@BancodoBrasil porque minha senha só vive bloqueada?	
@BancodoBrasil engraçado que quando é pra cobrar tem gente pra atender. Quando é pra ajudar fodass né?	
"@BancodoBrasil poderia me ajudar 
?"	
@BancodoBrasil porque não basta dificultar a vida do correntista, tem que fuder de vez com o serumaninho	-1
@BancodoBrasil nesse calor do inferno ir em banco como se não tivesse nada pra fazer por causa de cobrança indevida.	-1
Mais um ano terminando e o atendimento aos correntistas do @BancodoBrasil só piora. Não há castigo maior do que ter que resolver algo aqui!!	-1
@BancodoBrasil Nada se resolve pelo telefone porque não tem atendente nem pra tirar uma dúvida.	
Como que pode né,  toda vez que eu venho eu tomo um chá de banco. Duas atendentes para 07 mesas!!!!  @BancodoBrasil	-1
O @BancodoBrasil tá de parabéns hein? -  0 pra esse atendimento eletrônico merda!	-1
O @BancodoBrasil não é capaz de me ajudar com dúvidas simples. Estou esperando um atendimento a muito tempo! é foda!	-1
o @BancodoBrasil é muito ruim. Fiz um investimento e resgatei menos do que investi!	-1
