Text;Class
I'm at @BancodoBrasil in Brasília, DF https://t.co/JerJwgTLhg;1
I'm at @BancodoBrasil in Brasília, DF https://t.co/igdiiB7Jms;1
I'm at @BancodoBrasil in Guarulhos, São Paulo https://t.co/WIHTELtpBu;1
@BancodoBrasil vim na agência pra resolver,  minha senha é 115 e acabaram de chamar a 61. Não saio daqui hj;0
@BancodoBrasil e nem vem falar que é um dia atípico. Todos os dias que venho aqui o atendimento é assim, quase parando.;0
Depois de 1h de espera, chamam o J001.......se seguir esse ritmo, até às 18h estarei esperando atendimento.… https://t.co/sQ7pRPJg6b;0
@BancodoBrasil quando teremos pagamento no IOS pelo aplicativo?;1
I'm at @BancodoBrasil in São Paulo, SP https://t.co/tzqvONpOWT;1
45 minutos pra ser atendido no @BancodoBrasil , pensei que ja tinham voltado de greve.;0
Pessoa nada capacitado para fazer o trabalho que é determinado para ela @BancodoBrasil;0
Que ainda está aberta a conta e tomara que não me cobre mais nada. Que atendimento de merda @BancodoBrasil;0
@BancodoBrasil tenho uma dúvida, segue para mandar DM;1
A gerente do @BancodoBrasil da agência do sudoeste de Brasília é inútil. Da última vez falaram que eu não ia pagar para fechar a conta;0
@BancodoBrasil preciso estornar uma compra urgente, feita pela net. Como faço???;1
Eu tento fazer o encerramento da minha conta pela segunda vez e a generate diz que ainda não foi liberado. @BancodoBrasil;1
@BancodoBrasil quero meu cartão q n chega nem a pau;0
Tem coisa que eu não consigo entender. @BancodoBrasil fala pros 4 ventos que faz tudo pelo app do celular e tel, mas é uma puta mentira;0
@BancodoBrasil como faço para cancelar um compra feita através da net com um cartão de crédito BB?? Urgente!;1
I'm at @BancodoBrasil in São Paulo, SP https://t.co/8zAEa4XzW4;1
tem uma semana que estou aguardando o cartão do @bancodobrasil chegar. não sei se o problema é deles ou dos @correiosbr;1
Só não quero perder meu voo por incompetência desse banco. @BancodoBrasil #fail;1
Eu tentei ficar no @BancodoBrasil mas nunca vi um banco tão ruim de atendimento, e principalmente, gerência péssima.;0
@BancodoBrasil NÃO.OBRIGADO;0
Sabe aquela enxurrada de ações pelo péssimo atendimento nas agências do @BancodoBrasil ? Vai ganhar mais um reforço;0
@BancodoBrasil sem taxa anuidade, eu quero...;1
Essa agência do @BancodoBrasil do trindade é uma porcaria!;0
@f0d4_s3 @BancodoBrasil com certeza não;0
olá @BancodoBrasil  gostaria de saber como me inscrevo para o jovem aprendiz, gostaria muito de trabalhar com vocês !! :);1
@GordoGeek @BancodoBrasil Matou sim, mas deram a desculpa de estarem 'estudando opções' pra relançar em 2017. Safados.;0
Pode me ajudar? @BancodoBrasil olha a DM.;1
@BancodoBrasil por favor, parem de mandar cartão para minha casa todo ano. Tem muito plástico no mundo já.;1
alguém indica um banco decente que tenha um atendimento melhor que o @BancodoBrasil ?;0
Existe atendimento pior que o do  @BancodoBrasil ?;0
Alô amiguinhos do @BancodoBrasil https://t.co/m5t2DNSQGE;1
Site do @BancodoBrasil o botão Entrar do autoatendimento não funciona.;0
I'm at @BancodoBrasil in Brasília, DF https://t.co/q2lxMYVeDA;1
alô @BancodoBrasil! pq a minha compra na @sigaNetshoes não foi autorizada se eu tenho limite disponível??;1
Vou ser obrigado a fechar minha conta no @BancodoBrasil Assim não dá.;0
@BancodoBrasil bom dia!!;1
@BancodoBrasil as agências q ficam localizada em Cabo de Santo Agostinho - PE nunca tem atendimento diretamente no caixa;0
@BancodoBrasil Bom dia, Mandei mensagem privada e não obtive nenhum retorno ainda. Preciso resolver um problema com urgência!;1
@BancodoBrasil já tem mais de duas semanas que solicitei meu cartão, e até hoje não chegou... Preciso urgente!!!;0
@BancodoBrasil bom dia. O boleto não foi gerado pelo banco.;1
@BancodoBrasil bom dia, eu tenho 30 dias para retirar o cartão no banco a partir do dia que ele foi entregue ao remetente ou destinatário ?;1
@BancodoBrasil Bom dia. Hoje é o pgto do meu cartão mas o débito não foi realizado. Como estourei mês passado, não posso usar. Como fazer?;1
I'm at @BancodoBrasil in João Pessoa, PB https://t.co/K4P7t8zdCs;1
@BancodoBrasil  porém eu não tenho tempo de ir ao banco então sempre espero vcs  tomarem alguma iniciativa. Mas como de costume nunca tomam.;0
@BancodoBrasil bom dia! Eu sou cliente d vcs a 6 anos e nunca recebi 1 aumento d limite em meu 💳. Sempre alegam q tenho q ir no banco.....;1
@BancodoBrasil que conta salário é essa que vcs inventaram na minha conta que eu não consigo transferir MEU dinheiro?;1
#HojeEuSoQuero que o @BancodoBrasil  atenda-me!;1
@BancodoBrasil eu resolvi mas terceira tentativa. O atendimento continua ruim, desde 2005 quando me tornei cliente.;0
@BancodoBrasil Olá, como faço pra sacar meu pagamento da conta salário se minha conta é corrente?;1
Que comece! 🙏 (@ BB CENOP Operações - @bancodobrasil in Curitiba, PR) https://t.co/K7EaUL6Y4u;1
I'm at @BancodoBrasil in João Pessoa, PB https://t.co/D5sCbar4kX;1
@BancodoBrasil email utilizado em que? Pra enviar minha reclamação a central de suporte?;0
vamos gaurdar dindim gente (at @BancodoBrasil in Salvador, BA) https://t.co/wVyf3jqeY1;1
@BancodoBrasil Onde fica a opção de ler BB Code (2º passo da habilitação) no app para iOS?;1
@BancodoBrasil só aceita visa.;1
O @PgmSilvioSantos tem o oferecimento do @BancodoBrasil e da @CasasBahia;1
@eliaspsfilho @BancodoBrasil começou o sacrifício?;1
Ato amanhã de manhã pelo não fechamento da agência do @BancodoBrasil do bairro Anjo da Guarda em São Luís-Ma Compareçam!;1
@BancodoBrasil como faço pra arrumar dinheiro pra pagar a fatura do meu cartão esse mês?;1
Exposição #ccbb @BancodoBrasil #DOMINGO, imperdível!!! https://t.co/nClTazoTCl;1
alguém ai sabe se o @BancodoBrasil funciona amanha?;1
@BancodoBrasil apenas trocar a bandeira elo, q n é aceita e causa constrangimento por outra...;1
I'm at @BancodoBrasil in Guarulhos, São Paulo w/ @camivalgas @apvilela85 @taaismacedo @juliana81857748 https://t.co/x87t94bzcU;1
@BancodoBrasil vcs tem alguma previsão quando poderá pagar com o Apple Pay?;1
@BancodoBrasil esse app funcionou muito bem Até atualizar Agora nem abre;0
@JRenato62 está muito envolvido com @BancodoBrasil .Além,claro,das suas pinturas.Seremos presenteados @Ademiromago… https://t.co/UURr77MLUx;1
@darlardias @BancodoBrasil agora vai;1
@BancodoBrasil responde minha DM por favor;1
basta ir no @BancodoBrasil pra cancelar a função crédito do cartão? porque nunca consigo resolver nada;0
@BancodoBrasil Você prefere ser filho de Camren ou Norminah? https://t.co/Lo3uAGf2eS;1
O @santander_br tem q aprender com @nubankbrasil @BancodoBrasil e @itau como se faz app. #Windows #windows10mobile #Santander @windowsstore;1
@BancodoBrasil Mais um app do Banco do Brasil só para correntista. Quem tem o Ourocard Gold e não é correntista não tem acesso ao serviço 😕;0
@macmarcoaurelio @sombra97fm @priruiz17 @abilio_diniz @laylarps  É verdade q @BancodoBrasil ofereceu 60 milhões patrocínio ao @SaoPauloFC?;1
@BancodoBrasil https://t.co/YzB1Ka9W78 Video novo aii ve da like e nao repara nao mais eu to meio Poladoful kkķkk e se inscreve no canal 👍👍;1
@BancodoBrasil esse banco não funciona nos interiores não deixam dinheiro nos finais de semana, e quem paga o pato? Os que o sustentam;0
I'm at @BancodoBrasil in Guarulhos, São Paulo w/ @marcodelico @oceliomonteiro https://t.co/MUnydrl8x7;1
@BancodoBrasil vcs sabem dizer se a conta jovem tem direito a talão de cheques?;1
Tem como pedir segunda via de cartão de crédito no app de vocês @BancodoBrasil ??;1
@rezendematheus_ @BancodoBrasil em um prazo de 5 dias te ligam perguntando se você quer visa ou master;1
@rezendematheus_ @BancodoBrasil liga no 145 e informa que o banco quer lhe forçar a bandeira elo que você não tem interesse.;1
@rezendematheus_ @BancodoBrasil é só fazer uma reclamação no banco central que eles te enviam uma nova via!;1
Como transferir dinheiro do @BancodoBrasil para o @BankofAmerica?;1
@BancodoBrasil esse App é horroroso!;0
@BancodoBrasil quais são as bandeiras que vocês oferecem?;1
#vidronocaixabancobrasil  funcionário @BancodoBrasil   caixa vive gripado de retwit p/ q o #BB passe a por vidro nos caixas.#sempregripado;1
@BancodoBrasil. Ninguem merece kkk;0
Bom dia @BancodoBrasil! Hj é um ótimo dia pra vcs me presentearem pelo menos c 10 reais na minha conta. Já garanto meu sorvete de hj #PaZ ❤;1
@BancodoBrasil qual a razão de ter que autorizar  acesso a fotos, vídeos, chamadas e contatos pra usar o aplicativo Ourocard?;1
@BancodoBrasil fiquei um tempinho sem usar meu cartão e fui esses dias no caixa eletrônico e diz que ta sem validade, algo assim. oq fazer?;1
Palhaçada o @bancodobrasil querer nos obrigar utilizar a bandeira elo! Me enviaram um elo, fui na agência e me disseram que é só elo agora!;0
@gatoazulratoros @BancodoBrasil  haha engraçado  né.  Pra começo de conversa meu celular não  é autorizado de forma alguma!  E ngm resolve!;0
@Xustinha @BancodoBrasil já desisti. Obrigado pela dica!;1
@Xustinha @BancodoBrasil pq não aprende sua senha... mais fácil não?;1
@BancodoBrasil isso de aproximar  e registrar a compra funciona em qualquer máquina da cielo?;1
@BancodoBrasil não consigo instalar o app no Android de jeito nenhum. Volta um erro -505. Isso só acontece com o app do BB. Me ajudem pfv!;0
I'm at @BancodoBrasil in Paranavaí, PR w/ @nreginavieeira @fanniy_silva @annarosengold @gleucilenerhya1 @fer_giolo https://t.co/LIgvNMQFUW;1
@BancodoBrasil como eu faço pra conseguir um cartão de crédito? Ja tenho conta corrente;1
Eu já não curtia muito o @BancodoBrasil ai ele vai e bloqueia o meu cartão. Parabéns aos envolvidos;0
@BancodoBrasil  Eu quero pagar juros de agiota, tem jeito?;1
I'm at @BancodoBrasil in João Pessoa, PB https://t.co/xtLVJAhV8M;1
@marianhe_carol @BancodoBrasil é aquele ditado;1
@DiegoBaloneque @BancodoBrasil eles me respondem bem rapidinhp;1
@marianhe_carol @BancodoBrasil bem triste por isso. E provavelmente sem conta num futuro próximo;0
@BancodoBrasil tem um link para jovem aprendiz?;1
@DiegoBaloneque @BancodoBrasil não tem moral;0
O @BancodoBrasil para PJ é muito ruim, hein? Não consigo fazer transferência em nenhum horário?!;0
@BancodoBrasil será que responde hj?;0
@BancodoBrasil vc está de sa ca na gem;0
a pessoa que o @BancodoBrasil mais faz de otária;0
@BancodoBrasil. Falta muito pra melhorar seus serviços.;0
O acesso online ao @BancodoBrasil parece piada -.-' sério, a impressão é de que eles não levam nem um pouco a sério isso.;0
@BancodoBrasil preciso ser correntista ?;1
@BancodoBrasil me ajuda a desbloquear o meu cartão, quando vou ao caixa eletrônico aparece a seguinte mensagem: 'cartão pendente de entrega';1
@bbcbrasil desculpe o equívoco!  A reclamação é para o @BancodoBrasil!;1
@BancodoBrasil para que 15 caixas eletrônicos no @midwaymall se todos estão fora do ar?;0
@BancodoBrasil me ajuda com uma coisa aqui;1
@BancodoBrasil  3 vezes;1
@BancodoBrasil Eu to sendo tratado como negativado nesse banco... Parcelei meu cartao em 4x, ja paguei e nao me dao mais credito nenhum! 😟;0
Alguém sabe dizer se o @BancodoBrasil  tá falido??? Pq estão fechando as agências no finde semana em Porto Alegre??? #BB #bancodoBrasil;0
@BancodoBrasil quais agências estão disponíveis p/correntista usarem e desbloquearem cartão no fim de semana em #PortoAlegre ? #BB;1
@BancodoBrasil dai o caixa eletrônico da cidade não funciona e não tem como retirar nenhum dinheiro!! Melo meu fds;0
I'm at @BancodoBrasil in Guarulhos, São Paulo w/ @marcodelico @oceliomonteiro https://t.co/FC3wA1l8Gv;1
esse @BancodoBrasil tá bem horrível,  não responde minha dm,  não me manda a SMS pra liberar transações pelo celular;0
I'm at @BancodoBrasil in Guarulhos, São Paulo w/ @camivalgas @apvilela85 @taaismacedo https://t.co/fKAPZqGRJe;1
@BancodoBrasil por que o app só funciona com conta corrente?;1
@BancodoBrasil Pena que Temer vai vender o BB;1
@BancodoBrasil já abriu as inscrições para o jovem aprendiz?;1
Essa taxa do @BancodoBrasil para transferências internacionais é ridícula.;0
@BancodoBrasil pq em algumas agencias o auto atendimento fica depois da porta de segurança? Isso é pré conceito.Acho pq é bairro de pobre.;0
Mais uma prefeitura 😉 Eu acabei de destronar @alexilhota2016 como prefeito de @bancodobrasil no @Swarmapp!… https://t.co/UvDIxIlfTN;1
Isto é qualidade de atendimento a clientes @bancodobrasil ?Alem de Pagar pela ligação sou atendido por gente preguiçosa que não em nada? VSF;0
...ocorre que apesar do pedido do novo cartao ter sido solicitado a 12 dias, o @bancodobrasil não produziu um novo, me causando transtornos;0
@BancodoBrasil extraviou meu cartão de crédito. Contato com a Central 4004-0001,de muito ma vontade informou que pediram um novo em 10/10...;0
@BancodoBrasil to sofrendo com a incompetência de vocês 🙄;0
@BancodoBrasil Até gostei;1
@BancodoBrasil, como descubro o SWIFT e o IBAN relacionados à minha conta? Preciso dessas informações.;1
@BancodoBrasil vocês tem alguma informação a prestar sobre a divulgação de resultados da promoção Torcida Premiada?;1
recarregar o Bilhete Único (inclusive o mensal) pelo app do @BancodoBrasil ficou mto bom, parabéns aos envolvidos @sptrans_ e afins;1
@ViniciusPinotti É verdade que o  @BancodoBrasil ofereceu R$ 60 milhões por ano de patrocínio ao @SaoPauloFC ?;1
I'm at @BancodoBrasil in João Pessoa, PB https://t.co/yYk9KC9Wpm;1
@BancodoBrasil  tem como cês desbloquearam minha senha pra eu acessar minha contra pelo site;1
@BancodoBrasil Qual caminho no gerenciador financeiro para realizar a baixa?;1
@andreynicholas @BancodoBrasil parecendo a uema;1
Qual o link para me inscrever, para ser um jovem aprendiz do @BancodoBrasil;1
@BancodoBrasil Quero ver a baixarem os juros do cartão e cheque especial.;1
Eu sou muito anta mesmo. O @BancodoBrasil  me envia a SMS com o código de rastreamento do meu cartão e eu não salvo a bendita. 😭😭😭;1
@BancodoBrasil vcs podem me repassar o número do rastreamento da 2a via do meu cartão? Eu havia recebido + resetei o celular e perdi a SMS.;1
@BancodoBrasil deve ser uma maravilha mesmo. Pena que o meu app tá bloqueado e nenhuma agência consegue desbloquear😑😑;0
ai que ódio, o @BancodoBrasil comeu meu dinheiro que caiu da nota fiscal Paulista. bando de miserável, era tão pouco e eu passaria o fds kkk;1
#Ourocard como baixar no meu celular @BancodoBrasil ?;1
I'm at @BancodoBrasil in Brasília, DF https://t.co/5Rk6ed0xKC;1
Alô, @BancodoBrasil, eu consigo solicitar cartão por qualquer agência depois do vencimento do meu primeiro cartão?;1
@BancodoBrasil tô esperando responderem minha dm até hj;1
@BancodoBrasil @LeoAzevedoBR  conselho de amigo  Leo abra em outro banco se não quer ter dor de cabeça!  )  burocracia deles é  chata;0
@pridesophiaeCL @BancodoBrasil KKKKKK ME PERDOA E NAO DESISTE DE MIM KKKKK #SophiaAbrahaoMelhorClipeTVZ;1
@myviversophia @BancodoBrasil Rindo de você aqui kkkkk SOU FATAL PARTY #SophiaAbrahaoMelhorClipeTVZ;1
@BancodoBrasil oi sera que vcs podem me responder na dm;1
@BancodoBrasil porque ela é a primeira titular. Minha viagem é daqui 3 semanas e meia praticamente 4. Quero só ver se meu cartão vai chegar.;1
@BancodoBrasil daí abri uma conta conjunta com minha mãe e mesmo assim a moça disse que o cartão internacional vem só pra minha mãe;1
@BancodoBrasil então quem não tem renda não pode abrir conta? Precisava com urgência de um cartão internacional para usar na Europa.;1
@BancodoBrasil Vou viajar para fora do Brasil, precisei abrir uma conta na minha cidade e NAO CONSEGUI porque não tenho a 'renda' de trabalh;0
@BancodoBrasil  só  faltava levarem o celular com cartão  dentro😂;1
@BancodoBrasil quero é samsung pay!;1
@BancodoBrasil Estou participando do SORTEIO DE 55 LIVROS no Canal Mundo Paralelo! Participe também: https://t.co/RT85OmpChF   #100KGnomos;1
@BancodoBrasil SE MEU CARTAO CHEGASSE, EU ATE IA QUERER;0
Eu acabei de destronar @lenizinhafallow como prefeito de @bancodobrasil no @Swarmapp! https://t.co/zvz1Hu6ONJ https://t.co/w0MzuSqPfm;1
@EdyODemolidorr @BancodoBrasil Metem a faca mesmo. Quem nasceu pra ourocar nunca vai ser um nubank anuidade zero;1
@BancodoBrasil Gostiei!! É copião, mas é bão kkk;1
@BancodoBrasil alguma previsão de liberar o cartão Elo Nanquim e Visa Petrobras no #SamsungPay?;1
Nota mental: não aceitar nada que o @BancodoBrasil oferecer #ClienteEstiloSemGerente #AtendimentoViaChatFail #EstiloNãoÉNadaSemChat;0
@CCBB_RJ @BancodoBrasil pô sou fã, como faço, não sou cliente!!!;1
@BancodoBrasil  Eu quero sabe o que? Um juro = ao que os agiotas estão cobrando, p mim já ta bom.;1
@BancodoBrasil Boa noite. O BB não faz mais portabilidade de crédito imobiliário?;1
@BancodoBrasil @dadocurrutela deve ser maneiro ter um desse!;1
@BancodoBrasil Internet Bankin do BB não funciona. O que fazer?;1
Nossa... @BancodoBrasil e @Bradesco dando banho de tecnologia no @itau em pagamentos com celular. Isso que o itaú se diz digital!!! Kkkkk;1
@BancodoBrasil ta dificil! menu do telefone simplesment ñ passa para falar com atendente e eu continuo sem saber pq o valor ñ esta na conta;0
@BancodoBrasil Seria interessante uma versão do app sem NFC pra poder usar quem tem root;1
@BancodoBrasil urgente!!! O valor que eu transferi para dá minha conta poupança para Cc sumiu;0
@BancodoBrasil você e a sua  mania de aplicar o dinheiro alheio em poupança;0
Estourei meu cartão, não consigo pagar pq meu app do @BancodoBrasil n tá funcionando e não posso pegar uber #problemasdeclassemedia;1
@CCBB_RJ @BancodoBrasil No dia da eleição,  gente? Trabalho no tre...;1
@BancodoBrasil  sistema antigo  plug-in mas pesado pode ter pc da nasa pois é  mal programado.  E seu PC irá travar!;1
@BancodoBrasil  cartão bosta app bosta  tudo bosta.  Erra senha 2 vez bloqueia tudo.  Aí pra desbloquear tem que ir naquela merda de caixa.;0
Nossa eu amo o @BancodoBrasil;1
A respeito desse modo de compra. Mas o @BancodoBrasil nem se deu a decência de pelo menos me alertar disso, já q extratos e todas essas;0
@BancodoBrasil,  quer passar raiva, muita raiva? Abra conta na caixa ou no bb.;0
@BancodoBrasil pessoal, bloqueei minha senha de letras do cartão, posso ir em qualquer agência desbloquear o cartão ou só na minha agência?;1
@BancodoBrasil solicitei segunda via do meu cartão de débito, em quantos dias chega em minha casa?!;1
@BancodoBrasil Como posso registrar um elogio ao gerente que resolveu um problema? No Internet banking só tem a opção de reclamação.;1
I'm at @BancodoBrasil in Rio de Janeiro, RJ https://t.co/qbNeuLrTBN;1
@BancodoBrasil nao consigo usar o bb code, diz que 'não foi possível confirmar a integridade da mensagem', qual o problema?;1
@BancodoBrasil desculpe pela demora, enviei a dm!;1
@BancodoBrasil Esse ano tao me cobrando duas vezes anuidade do meu Ourocard Mastercard . os canais de atendimento nao consigo falar nenhum;0
.@BancodoBrasil por que tiraram a opção colar na hora de pagar um boleto?;1
@BancodoBrasil sumiram 150 reais da minha conta;0
@BancodoBrasil Falar em ourocard que anuidade cara é essa 6x 56 reais ai fica dificil .. Agente tenta ligar nao consegue falar nunca;0
@CCBB_RJ @BancodoBrasil po eu sou daquele outro mas sou cliente CCBB... E fã do Chet...;1
Sessão exclusiva para clientes @BancodoBrasil, com direito a coquetel e encontro com o elenco após a apresentação. https://t.co/3cmvQfg3Qp;1
Reunião na superintendência do @BancodoBrasil no MA sobre a questão da agência no Anjo da Guarda. A população não p… https://t.co/jBaleQlTMv;1
NENHUM telefone do @BancodoBrasil atende nesta tarde. Desserviço, a gente vê por aqui.;0
"Acervo do @LulapeloBrasil no Banco do @BancodoBrasil @SakaSakamori https://t.co/4sIiLUVXBl""";1
@mariahheckk @BancodoBrasil vim pagar boleto p patroa apenas bebe kkkkkk;1
meu cartão de crédito foi bloqueado e o @BancodoBrasil comeu o meu dinheiro, eu tô puto com isso;0
@flirtiing @BancodoBrasil loka pra ser assaltada;1
@BancodoBrasil quando vocês vão liberar o depósito de cheques no aplicativo?? Vamos nos modernizar??? hein?? hein??;0
Oi @BancodoBrasil tem como mandar pra Mendes - RJ mais um caixa de deposito...o único que tem é o prioritário...ai fica imensamente lotado;1
odeio esse banco (at @BancodoBrasil in Brasília, DF) https://t.co/KlQkQgqiIx;0
@BancodoBrasil Questionei e me perguntaram se eu era correntista kkkk Como se o copo fosse pra mim levar pra minha casa!;1
@BancodoBrasil Agência 0383 enquanto as servidoras comentam sobre #SuperMax os idosos não tem copo pra beber água n… https://t.co/Gj5C2pLec4;1
Quase a 2 hs esperando e ainda não estou nem perto da minha vez. Parabéns @BancodoBrasil pelo belíssimo serviço. https://t.co/Dp40euR1FY;0
Alô @BancodoBrasil!  Agência Centro Administrativo em Natal. 7 cx eletrônicos disponíveis, mas só um p sacar dinheiro. Péssimo atendimento.;0
@BancodoBrasil Boa Tarde! Eu fiz um pgto como debito em conta no dia 12, ficou agendado para o dia seguinte, e ainda não foi processado (?!);0
@BancodoBrasil e aí BB, e a lei dos 15 minutos? https://t.co/9RhtQaYg0z;0
o @BancodoBrasil é muito fuleiro, diz que temos direito a milhoes em emprestimos e quando vamos fazer não liberam;0
Antes que me esqueça, obrigado @BancodoBrasil pela sacanagem que um dos seus funcionários me fez!;0
I'm at @BancodoBrasil in Santos, São Paulo https://t.co/uYr8AQG9Za;1
I'm at @BancodoBrasil in João Pessoa, PB https://t.co/FdlSNlIj9Y;1
@mercadopago e @BancodoBrasil ,pelo amor de Deus, eu to morrendo de fome no aeroporto com R$150,00 em transferência do mercado pago. Agiliza;0
@BancodoBrasil mas eu não sou iOS user,  sou android 🙁 é Nexus finger print;1
I'm at @BancodoBrasil in Guarulhos, São Paulo w/ @marcodelico @oceliomonteiro https://t.co/6eMEbxJtp7;1
Tem como eu cancelar um pagamento agendado? @BancodoBrasil;1
@BancodoBrasil pensei que era compra indevida, mas n é! E agora?;1
@BancodoBrasil tenho como voltar atrás em um estorno feito via telefone?;1
Nunca, jamais, em hipótese alguma façam conta ou cartão no @BancodoBrasil, é o pior banco sem dúvidas.;0
@BancodoBrasil não viram rachaduras nesse tempo 'atoa' não?;1
@BancodoBrasil depois de 1 mês de greve, a agência de Matozinhos MG fica 3 dias fechada por causa de uma obra....;0
@yourefeyjanine @BancodoBrasil tem escrito UNIVERSITÁRIO mas deixar bem claro que vc é pobre odiei;0
@BancodoBrasil Aham, já te respondi também, ontem.;1
Lhe amo, @BancodoBrasil, por ter enviado o cartão novo com bandeira Visa e não a porcaria do Elo ❤;1
gostaria de saber pq diabos nao tá dando pra fazer transferência pelo app do @BancodoBrasil;1
Ontem vim ao @BancodoBrasil tentar abrir uma conta fui dispensado pq as 2 gerentes faltaram. Hj tô aqui mas de 5 funcionários, 2 estão aqui;0
@pernetinha1 @jotatx @BancodoBrasil esse é o pro., buscar cartão na agencia se o end é só d correspondencia, pq domicilio é o mundão d deus;1
@BancodoBrasil preciso quitar um CDC e de um extrato de contrato de financiamento imobiliário. Podem me ajudar?;1
@BancodoBrasil é incrível como o atendimento de vcs é horrível. Vocês têm funcionários que ñ sabem como tratar cliente.;0
@BancodoBrasil vocês fazem treinamento para atender mal os clientes quando ligam na agência?;0
@BancodoBrasil apareceu a opção de gerar senha de atendimento no meu app mas depois da atualização sumiu;0
@BancodoBrasil estava me referindo a gerar senha de atendimento ao cliente -> caixa ou atendimento pessoal;1
@Luaudosonho @jotatx @BancodoBrasil seria impraticável pra mim, eu to sempre viajando, ir pra agência é impossível;1
@jotatx @pernetinha1 tão no lucro,  o @BancodoBrasil  agora nem entrega + o cartão  😥;0
Funcionário do mês do @BancodoBrasil né @kkkawany @brunoamatussi @wanilira https://t.co/d9mu9LuaYO;1
@BancodoBrasil não precisa de pdv. Precisa de privatização.;1
Pra que ter disponível a recarga do Bilhete Único SP no app, se nunca funciona? Hein @BancodoBrasil;0
Ow @BancodoBrasil tá muito feio esse cartão universitário novo não gostei desfaz;0
Jamais tome dinheiro emprestado no @BancodoBrasil sem antes consultar a Poupex. Diferença escandalosa. Diria criminosa.;0
Reduziram o limite do cartão de crédito da minha esposa depois que ela tirou o especial. @BancodoBrasil é espelunca mesmo.;0
@BancodoBrasil é aquele tipo de serviço que dificulta a vida da pessoa: contato no app manda resolver no telefone que ngm resolve.;0
